DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killStreaks,kills,longestKill,name,playerId,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,id
0,0,1,0.0,byplayer,0,0,49,0,0,0.0,BRU_Noardra,account.04397540df064bd4a28cafd142d5d5db,0,371.311,0,0.0,0,292,0,403.48032,3,10,ca7a381f-76e6-45b5-860f-2bee45508ae4
2,2,2,381.1917,byplayer,0,6,25,1,1,13.891315,BRU_Eaddy,account.1e7348c8091d494bb5fe50d4298c5e9a,0,7837.6226,0,0.0,0,1097,0,632.3209,3,10,9b757183-d1b6-401e-82f7-e0603266150f
0,1,2,91.64427,byplayer,0,0,39,0,0,0.0,PeRo_Myl,account.71942085e3fd42299d2db6324ab0853a,0,6795.588,0,0.0,0,1547,0,1286.3615,6,4,1263f8de-6c3c-4c42-8397-2f70e68df2d6
2,1,5,603.0992,byplayer,0,2,10,1,2,171.71454,17_Xbei,account.51374cc978324613854343ddaf025cd7,0,3613.3696,0,0.0,0,1540,0,641.0898,4,5,1aa78199-8663-4bbc-81b9-7c2a4e5daf62
6,0,7,434.65292,byzone,0,5,7,1,2,93.680275,TSM_FTX_penta,account.1e085ebc937e4bca8bd5fb2fad9fbfef,0,2445.6658,0,0.0,0,1752,1,1296.0337,4,3,42f82e84-0796-469e-8cab-ee5ca43a58c7
0,0,0,25.001368,byplayer,0,0,48,0,0,0.0,SSG_Sharpshot4k,account.3498474793054e3eb8932c90734f5355,0,5331.0513,0,0.0,0,908,0,613.11285,6,9,3471d5e8-02a6-4e61-ab9a-879098f5370f
0,0,0,0.0,byplayer,0,1,53,0,0,0.0,FaZe_Gustav,account.f2c6d47dea894ca38e85274e14aa1b37,0,7500.2617,0,0.0,0,889,0,729.10205,6,11,eccc8e3d-b286-41dd-a518-661a3611f5a1
2,2,3,180.02396,byplayer,0,8,20,1,1,34.290516,17_LilGhost,account.2f6ae84a8b73465096f9c070ba0f34a4,0,3083.453,0,0.0,0,1625,0,1119.0045,3,5,18ddfec0-9b37-47bc-a9b1-88b3def8212d
0,0,1,90.90114,byplayer,0,1,52,0,0,0.0,FaZe_Aitzy,account.949745190ab045f38bea9bde565387ec,0,8078.0967,0,0.0,0,914,0,614.07635,4,11,593cd147-c1bf-4c5c-b9c3-6e51fdb6354b
0,0,0,38.92094,byplayer,0,0,64,0,0,0.0,SQ_Shrimzy,account.1d66810925d2468c87f95bffe428b2a8,0,7887.3975,0,0.0,0,772,0,487.0869,4,16,6f58668d-7273-4d6a-89b5-a6c417925dd7
0,0,1,0.0,byplayer,0,1,59,0,0,0.0,AAP_MADDOG,account.2f1e8e20894f4643a34d4a5096b007bf,0,2825.5657,0,0.0,0,934,0,733.0426,7,14,fa544879-8edc-45dd-8630-2952d13e20af
2,1,7,639.3358,byplayer,1,8,13,1,2,37.653316,GNL_Heaven,account.cd465904d99b4669a9e43f368d7c0e71,0,3013.2134,0,0.0,0,1296,0,1162.7096,4,8,2a932000-e55b-4db0-94aa-80cdacc54d06
0,0,1,181.72134,byplayer,0,1,47,0,0,0.0,SSG_Roth,account.1e65ca52d3c34648bc9267036734ff7c,0,6999.609,0,0.0,0,1049,0,859.3911,3,9,ce2babe6-88cb-4d51-b6f4-1d2e7e001814
2,0,2,200.0,byplayer,0,1,15,1,2,37.031525,GHD_3007,account.3ba05a082b83466c89b3446e968de306,0,3978.3154,0,0.0,0,978,0,1215.058,7,13,010abf3e-df15-4eaa-b6a6-eda16dd702c9
0,0,1,165.59747,byplayer,0,0,19,1,1,159.47118,PeRo_mingz1,account.77b70b21d25b4330a29bca9ce35b4a80,0,7911.1626,0,0.0,0,1650,0,1292.04,2,4,60c874f6-57d3-4114-a6b4-7e284f3e3bd0
2,2,4,484.68622,byplayer,1,2,18,1,1,137.85928,ENCE_D1gg3r1,account.c3197b96591247e3b2984ffd7b0c3ece,1,821.8956,0,0.0,0,1876,0,1210.1382,3,2,da4086cc-0206-4e81-a3a3-07892d1ef008
1,0,4,53.609394,byplayer,0,4,61,0,0,0.0,BBL_mert,account.2627e30d24684a46af41d22d2e3a2839,0,1969.999,0,0.0,0,881,0,743.2363,6,15,b5bd1a46-15dd-45a0-98d5-bab93e4375c4
0,0,3,117.34796,byplayer,0,2,46,0,0,0.0,SSG_oldless,account.820fca10a2704eacb533f0c8d7feb0b0,1,6441.0684,0,0.0,0,1197,0,644.3014,7,9,9f6b11d0-0adc-4947-b9e7-45cf068560e1
1,0,5,121.0,byplayer,1,7,14,1,2,28.54304,BRU_GodMiao,account.4af2f0f4a9a24c2c80e0b99ce204b541,1,8307.301,0,0.0,0,1134,0,786.8504,3,10,d335f7cf-38c2-4087-a91d-6550f2493253
1,0,0,119.04508,byplayer,0,1,51,0,0,0.0,FaZe_Fuzzface,account.da28ef29a86842699f10e246fb7b78de,1,7026.5845,0,0.0,0,1059,0,1023.68475,5,11,62ee3ab3-dd20-40ee-ab62-5292eb63bba1
1,0,0,37.960003,byplayer,0,0,43,0,0,0.0,GNL_Corn,account.15923c996fb440a4984764eb949a6f0d,1,512.87646,0,0.0,0,335,0,366.21014,2,8,68a49208-87a8-4a54-8319-f44058f95aa5
1,1,6,177.7,alive,0,1,17,1,1,35.492317,GEN_Esther,account.c8fac99383924dbf8da607af31f2a191,0,4876.0967,0,0.0,0,1876,0,1828.8953,5,1,aad0c384-a837-489e-8bc2-b7460c6c8db7
7,0,10,1140.8978,alive,2,4,1,1,7,257.4627,GEN_Pio,account.865f5247057949378fe72926705f3b1b,0,7682.34,0,0.0,0,1876,1,1926.8727,4,1,1c0b0e90-a8d2-4d06-8de4-45295ded6ea6
0,0,4,110.78731,byplayer,0,2,23,1,1,54.286423,MCG_Tanki995,account.5c57574acf7043a28e9420737bd71988,1,6198.9175,0,0.0,0,1517,0,872.11346,4,7,202e6b87-1c6e-4398-afa5-48ed10ea1865
0,0,3,0.0,byplayer,0,0,56,0,0,0.0,GHD_McMoo,account.da079eb9b3604db588b2853c581f2f8d,1,3920.9092,0,0.0,0,978,0,1298.0046,2,13,ee4370f8-879a-4cab-88a2-ff4a41c25bee
2,0,5,327.73502,byplayer,1,3,3,2,4,22.992548,BN_Zest,account.e742583d9046460580cf393d30c8b49b,1,5399.8857,1,0.0,0,1238,1,912.87994,7,6,9520bb35-9d71-4baa-99d5-0453ffa5432b
0,0,2,29.609999,byplayer,0,4,29,1,1,15.297503,AAP_CeeJay18,account.89b426db942140b7bc7459dd539bae1c,0,3641.9473,0,0.0,0,934,1,836.9113,5,14,ede27433-3416-4313-803e-a1e3b366c86b
3,1,5,450.9921,byplayer,0,0,4,2,3,27.908962,KPI_Dr4FTk1NG,account.a459daaf69b44d6c891e4a2dc1554f04,1,6662.5,0,0.0,0,982,0,745.61505,4,12,e658ee36-47f6-46ee-9c3d-0dc406ceb187
2,0,3,168.28868,byplayer,0,1,45,0,0,0.0,SSG_Keenan,account.176e7fe6928c42b0ba8c12f332f38830,1,6822.227,0,0.0,0,1197,0,955.38416,2,9,8feab8f5-ad8b-404e-a8dc-c07028d6db98
0,0,5,35.943035,alive,0,1,33,0,0,0.0,GEN_Asura,account.f02a466ef52c45d6a8ab6395bd9fbc84,0,6943.241,0,0.0,0,1572,0,1548.5759,5,1,ef59d2a3-f951-4009-a642-16aa62a4d139
0,0,0,0.0,byplayer,0,0,63,0,0,0.0,SQ_hwinn,account.9caf7689c1c040be80ff1737f7b71379,0,7460.5293,0,0.0,0,772,0,431.07962,5,16,6b9b2c65-880f-42ac-ad0c-aac9ff37bc55
1,0,1,173.30612,byplayer,0,8,50,0,0,0.0,FaZe_Fexx,account.89dfdfdc419a498c814a95565366eb32,1,8946.919,0,0.0,0,1059,0,792.16583,3,11,0f7f068a-ff9e-4ced-a073-50bd69294178
0,0,2,26.485228,byplayer,0,1,55,0,0,0.0,KPI_Em1hh,account.f8ab36983e5b45fab39d06d49990728c,0,5191.389,0,0.0,0,875,0,952.9023,8,12,b73d534c-7ba3-48c6-ae91-6c50f7e640a8
0,0,0,0.0,byplayer,0,0,44,0,0,0.0,GNL_Americano,account.2f99f4b4be7f440d8a4fc98fe40f2143,0,1084.6802,0,0.0,0,307,0,195.96574,2,8,abed8a20-1ab5-41d1-803d-b88bf4f946cb
0,1,7,242.31602,byplayer,0,4,36,0,0,0.0,TSM_FTX_ALOW,account.d78793e0d9284d0c9db75a09203fefc2,1,3144.305,0,0.0,0,1705,0,1717.9786,5,3,72a36bd9-369e-45cf-a03e-e4290ef3f126
2,0,2,122.2083,byplayer,0,4,26,1,1,29.632315,BRU_Conaxy,account.2af36fc5835d4156baaf109bbfd6baa2,1,7676.5283,0,0.0,0,1000,0,884.8631,6,10,54c0f8b7-fe88-4403-a78f-56ba211efcca
2,2,6,438.37286,byplayer,0,6,5,1,2,60.71143,ENCE_Tiikzu,account.fe384a064efa4c0cbca86ad173dd3d27,1,1742.4982,0,0.0,0,1876,0,1152.4625,4,2,a42e4740-cb4d-4e91-8d0d-053ab862521a
0,0,3,406.07153,byplayer,0,5,21,1,1,236.47218,17_shou,account.9afb3dc796dc41c7a2c628d9ffe3c2a8,0,3797.6113,0,0.0,0,1541,1,842.9886,6,5,c8181dc1-b1b5-4946-8b6b-589fc5c77ade
1,1,3,194.6142,byplayer,0,4,42,0,0,0.0,MCG_Summer,account.5cdfa06fd28a4172972eb5bcda665952,0,6058.375,0,0.0,0,1537,0,723.1777,3,7,ca94663c-26c6-47c7-91c0-a2f1741a6bde
3,3,7,341.53906,byplayer,1,3,11,1,2,22.700544,BN_SimonT,account.9181ee8d1ab44fb6906aecf61fb4a550,2,5731.844,0,0.0,1,1573,1,1084.8062,4,6,c36ba6f8-8b22-41ed-a769-da409e3adbbf
2,1,8,426.9713,byplayer,0,6,6,1,2,55.35608,ENCE_Rustanmar,account.2ca3e70c28b8488d8d33c62bf6859e36,0,898.11914,0,0.0,0,1812,2,1176.389,4,2,bc5cb5a8-358d-4329-a1ec-1a050a160c36
0,0,0,0.0,byplayer,0,0,60,0,0,0.0,AAP_SilentKnight,account.008c668f923d4a758c9d50e7fb96223b,0,3797.21,0,0.0,0,631,0,416.61176,3,14,297a15c8-119e-46f5-8856-3d7adc9850e6
1,1,0,207.30026,byplayer,0,0,30,1,1,236.03789,BBL_Smash,account.c75b809eb47e4345843058494674d64c,0,1202.876,0,0.0,0,318,0,207.57896,3,15,56f066a0-d416-4a42-952c-52848c18a137
0,0,0,0.0,byplayer,0,0,58,0,0,0.0,GHD_Sylphyy,account.f982864e72c54b0ea9af2c174616f3ac,0,0.0,0,0.0,0,106,0,0.0,0,13,10384dcc-235e-41a5-8e3b-c223f5570649
3,1,8,914.8394,alive,3,2,2,4,6,67.211075,GEN_Inonix,account.b683ba2d6c0b4c728777d62de1aa9cbd,1,6156.6694,0,0.0,0,1876,0,2094.1147,5,1,03853fdf-eff5-40de-8823-343f8011136d
1,1,4,203.19481,byplayer,0,4,22,1,1,17.206036,MCG_LingDuuuuuu,account.510027e2e1a542b2bfb3532014710f1f,2,4924.3604,0,0.0,0,1538,2,1428.1953,4,7,8b9a507a-367d-49dd-88e3-e09e14c3172d
0,0,1,42.50691,byplayer,1,0,28,1,1,172.49457,AAP_AljnBOTz,account.93f365058f0b4e96a516d267af2ea8d0,0,3280.844,0,0.0,0,934,0,749.1931,13,14,0b3d742d-9e70-45ce-8782-0959db494b69
0,0,2,64.86517,byplayer,0,2,54,0,0,0.0,KPI_SzylzEN,account.934939055fa541f2a18383a0908166ee,0,6203.385,0,0.0,0,919,0,1003.7054,5,12,abc3d731-0de8-45a8-a2a0-8dbd00c3746c
2,0,1,151.97913,byplayer,0,7,16,2,2,4.904472,BBL_Mitraleius,account.cda090f1dee84afcb037519399878904,1,1162.8485,0,0.0,0,510,0,467.77576,5,15,ade9d903-6d0a-4fab-8335-9d30f228ccf9
1,1,7,202.9065,byplayer,0,4,37,0,0,0.0,TSM_FTX_Purdy,account.dabe664cde2d403e9b726857078cadc2,0,3016.6484,0,0.0,0,1691,0,1731.458,3,3,139b4dba-c59e-4965-9f03-05466cb3d1b0
1,0,2,61.079056,byplayer,0,0,65,0,0,0.0,SQ_TGLTN,account.0ab94b0a51a541d396ffebd2f6dead14,0,7700.3,0,0.0,0,772,0,610.489,3,16,5bf6a6c9-ae6c-4041-a51d-23bda6f01e37
1,0,1,100.00001,byplayer,0,2,24,1,1,39.20018,GNL_Tosi,account.0fed1c0f03eb4b2d84a90eae6c2360cc,0,858.3777,0,0.0,0,334,0,235.81837,3,8,bd8d864b-25eb-4f5a-9162-c0ba373f2439
1,0,5,341.22455,byplayer,0,3,28,1,1,137.22614,OATH_Snakers,account.924bf338d8fc4b5abb0bef29b622e9bb,1,6218.108,0,0.0,0,1467,0,1242.05,6,10,99ae5ad1-4f09-420c-955e-f9c71487e936
1,0,9,205.88525,byplayer,1,10,6,1,3,256.44318,VP_Perfect1ks,account.332ca082ca76433fa9bd41a5b2696cac,1,4102.5537,0,0.0,0,1482,0,1619.4634,6,4,32e1cd3b-9b0c-4be5-b959-59a79ae9920c
0,0,4,32.0,byplayer,1,0,21,1,1,82.581505,VP_spyrro,account.8f7a9336b09646d09df0c581420b1738,0,4267.3657,0,0.0,0,1099,0,1470.7158,6,4,dad185d0-2914-4c9c-89d5-346de5952e92
1,0,3,119.35673,byplayer,0,9,36,0,0,0.0,DNW_Salute,account.f004af2e9cd6472a82410810814ee08b,0,3021.5747,0,0.0,0,1547,0,875.13477,3,5,0e24e142-dbc2-43a9-953e-043508418d4f
1,0,1,88.98985,byplayer,0,0,23,1,1,159.48282,DNW_seoul,account.0232512c00a341fb8a954ea8777b0cb6,0,2765.708,0,0.0,0,1005,0,933.30023,4,5,12dcc57b-9284-49a5-b3ec-1fda942ade6f
2,1,5,772.9151,alive,2,8,1,1,4,153.25421,NAVI_xmpl,account.3c9da82484354538817e461ed242f894,1,4051.4531,0,0.0,0,1885,0,2093.0957,6,1,3b2bc08d-7dcf-46d5-aeb4-831774cc92b5
0,0,0,19.8,byzone,0,0,59,0,0,0.0,FURY_Fludd,account.cc3e9e3ae4d745fd985c23aa8a275d9b,0,5548.185,0,0.0,0,1011,0,555.21,6,15,9922e46f-149d-4e29-a2a4-fb0f98a21734
0,1,0,106.11035,byplayer,0,0,58,0,0,0.0,FURY_Ykikamucow,account.d3a65f8bcd004ea5b1af9f428c52f824,0,5685.009,0,0.0,0,1049,0,1283.3156,4,15,08ed253f-7bf9-4175-a54d-dc44b1fd5748
0,1,6,122.48564,byzone,0,2,39,0,0,0.0,HERO_TeaBone,account.b32ca34bce66479998f828724b99aabe,0,3837.2441,0,0.0,0,1542,0,1585.9962,3,7,c3ddef07-1295-43ac-9ea2-a2e8333cccd0
2,0,4,266.824,byplayer,0,2,42,0,0,0.0,TL_ibiza,account.94e9e160ce2f471c8e4892e55fd6c5be,1,2339.5752,0,19.70914,0,1489,1,1269.2039,4,8,3235dd14-a0d7-4002-98d7-d8b5a13a6c4a
2,0,4,397.78162,byplayer,0,15,11,1,2,213.78314,GEN_Asura,account.f02a466ef52c45d6a8ab6395bd9fbc84,0,2594.0762,0,0.0,0,1885,0,1244.8467,6,2,369a8a0b-754a-4f0d-9e2c-42dcb4c9a47d
0,1,3,364.77826,byplayer,1,5,17,1,1,172.43936,GEN_Esther,account.c8fac99383924dbf8da607af31f2a191,0,1877.1713,0,0.0,0,1796,0,1145.0472,3,2,3242b40e-433b-48cc-8c23-7d4da31075a7
0,0,3,76.945564,byplayer,0,3,50,0,0,0.0,AAA_Jayers,account.fb9b6d08d0d24304af025bafb676c8a6,0,7361.219,0,0.0,0,1226,0,1172.5154,5,11,2f2036b0-18e2-4618-83e0-0b30a846feb5
1,0,4,166.39388,byplayer,0,3,7,1,3,302.63147,HERO_curexi,account.4fdab66530644ba2aba72d2ca98eb90a,3,3965.0935,1,0.0,0,1463,1,1870.4711,2,7,fb4bba6d-23aa-48e4-8519-bc90d2ef2f1f
1,0,6,431.848,byplayer,0,9,43,0,0,0.0,TL_clib,account.81d3e8ea564c46598ae212ef4db47746,0,2923.2285,0,22.297571,0,1455,0,1158.5582,4,8,124920eb-22a8-45a9-854c-1a2ef3149759
0,0,3,115.60765,byplayer,0,3,41,0,0,0.0,TL_mxey,account.e6d6bdf0327f4453bcb187ee01fdbc54,0,2621.8525,0,37.78054,0,1510,0,1251.3778,5,8,019dd68e-156c-40db-8aaa-13de7c6c7acf
0,0,3,101.326164,byplayer,0,5,54,0,0,0.0,NH_ZpYan1,account.8b14a25b4d3f47cfb2ffdb924d420f2a,0,2287.7185,0,0.0,0,1106,0,1216.1859,3,13,bcd37cea-6b18-4988-a2de-f2e9dcc9c5e3
2,1,3,273.01135,byplayer,1,0,15,1,2,37.13876,DIG_Poonage,account.8518fc26f0794a5a9bbb6327cd9237ff,0,8358.743,0,0.0,0,1202,0,1229.4318,4,12,63c572e6-3c26-4db9-b90c-46707c5d7121
1,1,6,388.97986,byplayer,1,2,14,2,2,157.74956,OATH_Kickstart,account.b7f55e9dddd84613863c6dd68aa9e415,1,7949.0796,0,0.0,0,1460,0,1250.7399,6,10,86c9d8d3-df53-4d1d-8940-cc61fb51cc9d
1,1,2,363.3648,byplayer,0,7,45,0,0,0.0,GBL_Adder,account.626f565fa8c24966a75819086521f918,0,1072.7837,0,0.0,0,1460,0,1865.0465,3,9,e13ca56d-74af-49f8-a10c-634ff71228d3
0,0,2,0.0,byzone,0,1,34,0,0,0.0,VP_BatulinS,account.08c188ed97cd46d8877c6db830b96446,0,5544.8823,0,0.0,0,1073,0,923.4038,4,4,26176bb1-b23c-47b8-860f-69e7b1d6f3d0
1,0,3,360.4277,byplayer,0,3,35,0,0,0.0,DNW_YJ,account.833d63e02abc468d8868c31b4bc4fb12,0,3525.7124,0,0.0,0,1559,0,999.48663,5,5,d83de9fa-7808-411b-8c21-5906ab54c0c7
0,1,2,87.42,byplayer,0,1,51,0,0,0.0,DIG_Shinboi,account.b04e330e27b748d6be6ae18cf4594cb4,0,10656.468,0,0.0,0,1194,0,1295.8184,3,12,26ff81fe-806c-42b1-b9a9-8f4b610b1cbf
0,0,1,0.0,byplayer,0,4,61,0,0,0.0,KX_Lanren,account.03f9c9ef7bee42169b07f8ef609fd43e,0,5528.213,0,0.0,0,872,0,460.44348,3,16,5c003a4b-59f8-4440-94fd-a47ab23d3d22
1,1,7,228.74536,byplayer,0,5,18,1,1,17.09288,E36_Starlord,account.58d7473410a34337ad40b274ccd22aa1,1,3370.7195,0,0.0,0,1743,0,1108.6129,4,3,196ac4d7-bdb9-4953-bf1e-2456beac206b
1,0,1,8.412949,byplayer,0,1,32,1,1,143.32652,FURY_Ronon,account.47ec2801a759472eae15f8a5bf923ef6,0,4695.0073,0,0.0,0,1049,0,1108.8232,4,15,96899957-faf1-4f51-ab0d-379d342e980b
1,0,4,99.708565,byplayer,0,3,26,1,1,223.60263,GBL_Renba,account.8410010c1e134a40840e7d02976e10de,1,2570.6604,0,0.0,0,1377,0,1308.2245,6,9,8b8b1ae0-7ad3-4234-b39b-90c8ae7b4298
0,0,3,121.30994,byplayer,0,0,48,0,0,0.0,AAA_J4nku2of,account.16ebbbc207d7420eb771a9a21b86f83d,1,7353.7314,0,0.0,0,1270,0,897.61,6,11,786e8acb-f8d2-49a1-b4f6-8dab55839593
4,2,2,696.76215,alive,0,10,2,1,4,129.79298,NAVI_Mellman,account.5108d0dae2da4188acafb6858aaafc8d,0,5108.2207,0,0.0,0,1838,0,1430.1508,7,1,6231e2bd-19bd-4c37-b1b7-e17ac05ece9c
1,1,5,190.59471,byplayer,0,8,30,1,1,50.344933,GEX_Savior,account.644a0992f38e4faaaf45384875893bcc,0,5049.976,0,0.0,0,1065,0,1468.6686,4,14,2e3bb824-d857-473c-a188-3a1e04b28f9d
3,2,6,612.99,byplayer,1,4,13,1,2,18.412178,HERO_PaG3,account.e4854eb038a24f0e892229b66bc86a46,0,4226.4204,0,0.0,0,1467,0,1593.2004,5,7,d67043c4-a1fd-4e7a-aa26-7263b12b6e67
0,0,0,0.0,byplayer,0,1,63,0,0,0.0,KX_YUPPIE,account.3dee89947aec409a9854988043fee975,0,5040.315,0,0.0,0,732,0,654.54083,2,16,528ae7ee-15bb-4a81-a934-5cdd648cd6df
1,0,3,83.24187,byplayer,0,4,37,0,0,0.0,MaD_2tap,account.ac0df3688a404880b8f494567aa512fa,0,1549.7037,0,0.0,0,1646,0,670.17737,4,6,6c350f98-9944-4c62-ab47-2b913a1ba0ed
1,0,3,171.74942,byplayer,0,2,27,1,1,115.70399,OATH_Relo,account.a7e8f8f134334a6d933ee99183e3251f,0,7153.011,0,0.0,0,1473,0,1051.7727,5,10,c9055457-86e0-4f21-bc66-f034a07c31f1
2,1,5,291.78,byplayer,0,0,24,1,1,137.12021,MaD_EEND,account.de5b3ad505c44295b5445017fa5c11ff,0,2364.3962,0,0.0,0,1646,0,1071.6483,5,6,b93c8d5f-bac9-496d-95d2-6c15570303fb
0,0,0,393.22992,byplayer,0,0,38,0,0,0.0,MaD_Lash,account.838e89bc7d184ced83ca824671cd2414,0,751.84546,0,0.0,0,1646,0,896.0605,5,6,d7fd640a-049a-408b-8c9b-71a0d7f46d5d
0,0,0,335.0954,byplayer,0,1,25,1,1,37.545265,GBL_Lambu,account.da3e24f528be47e7a898f9cbc5913e85,0,1632.5658,0,0.0,0,1479,0,1816.1256,4,9,baada44a-1d35-4362-8ec6-f638e9eba3c5
5,0,2,539.73724,byplayer,0,1,3,1,4,218.52684,GEN_Inonix,account.b683ba2d6c0b4c728777d62de1aa9cbd,0,2723.1018,0,0.0,0,1828,0,1138.5903,5,2,bd546007-8ad4-4f88-b105-1de2b8bc8e3d
1,0,3,200.0097,byplayer,1,7,20,1,1,37.019943,VP_Lu,account.396ce0851cfb4a868e299982492e8ea3,0,5033.141,0,0.0,0,1665,1,1342.5172,2,4,c3f9f357-2777-4120-becf-3b95dd50473e
0,0,4,0.0,byplayer,0,0,57,0,0,0.0,GEX_ZhenNan,account.00b80af7b33645059af2c2bd4d48f23d,0,6073.892,0,0.0,0,1013,0,1248.7996,3,14,7964ee84-e8df-496b-a496-daa31cb795a7
2,0,2,135.07082,byplayer,1,3,16,2,2,176.18309,GEX_YanLi,account.43c68ea2738241ff95398ea4a308da2d,0,6334.632,0,0.0,0,1032,0,1180.3367,7,14,bbafd1b0-ef10-4f3a-830e-ac839ba638b3
0,1,0,55.8,byplayer,0,0,52,0,0,0.0,DIG_HoneyBadger,account.1c7e95a1f3d740edb5e38b2f2b900875,0,10067.052,0,0.0,0,875,0,536.43884,4,12,fda29bcd-00df-431a-95d9-1837a57dfa39
0,0,0,69.496475,byplayer,0,0,62,0,0,0.0,KX_Cobra,account.18b4ef357f174b37b313dcafbb6457f0,0,6097.368,0,0.0,0,872,0,730.3438,4,16,e25ca84e-d7de-4994-b337-9b986d8fc48c
2,0,2,303.1788,byplayer,1,1,12,1,2,197.83006,MaD_DAEVA,account.2b65056034e6433aa65f77450109cbde,0,1591.3236,0,0.0,0,1646,0,977.63055,6,6,498feed8-d350-415e-a3ff-6b86b7f75fd4
0,0,4,27.516644,byplayer,0,4,33,0,0,0.0,E36_amonot,account.ffb2970663ab4d09a86836fd231ec8f8,0,2997.9219,0,0.0,0,1639,0,1223.9607,5,3,efec577f-c648-4764-abac-b47c26ae34b5
0,0,1,259.08536,byplayer,0,14,22,1,1,134.85187,DNW_LeClo,account.d809f466098c4dfd85be5180e088fa7f,0,3912.403,0,0.0,0,1653,0,833.484,4,5,1493471f-8959-480e-903f-c15f9c7cc14e
5,1,6,744.1934,byplayer,3,11,4,2,4,251.79645,GEN_Pio,account.865f5247057949378fe72926705f3b1b,0,2323.5264,0,0.0,0,1777,1,977.0839,7,2,8b4284ff-176f-4bd9-abef-d2667cb1ebf0
2,1,1,173.79019,byplayer,0,7,46,0,0,0.0,GBL_Spear,account.cda51b156eab416c83e20b2acf614845,0,1566.8717,0,0.0,0,1108,0,631.75146,3,9,c802c4ee-7f2f-4cf7-b155-cb1eab6c8506
3,1,4,317.15213,alive,1,10,9,1,2,49.546608,NAVI_alya,account.8b546a0a2c3349e58718c4497da103f8,3,4585.622,0,0.0,0,1885,0,2327.632,6,1,ea405827-11f8-4f45-9457-4fc1520ecd88
0,0,5,201.97139,byplayer,0,4,47,0,0,0.0,OATH_Balefrost,account.039c6519067b474a948c19655de4e683,2,7862.4336,0,0.0,0,1473,1,1241.9817,3,10,8face5b2-5ed8-40f6-a062-5e9c3e19dc37
0,0,3,148.78844,byplayer,0,0,60,0,0,0.0,FURY_Insight,account.c7ebcc9870c34212b860d4af679d03e6,0,5650.5444,0,0.0,0,1007,0,711.1942,5,15,f5e5ec2b-e8ae-49c5-9cc0-c6b9b3b95be6
2,0,3,346.73523,byplayer,1,1,29,1,1,61.100266,DIG_sparkingg,account.a764ca4e30e1471892434e8467c7ae93,0,9121.515,0,0.0,0,1193,0,916.5161,2,12,e97f8c27-40be-419b-85d9-4d89bbe19975
0,0,1,0.0,byplayer,0,0,44,0,0,0.0,TL_jeemzz,account.237b866a4f4848c8bfc1002d07dab622,0,3618.2825,0,40.326324,0,1145,0,1254.7446,5,8,1e3cdba5-96c9-4457-b613-d45899c0c910
0,0,1,116.3563,byplayer,0,0,55,0,0,0.0,NH_Nannnnn,account.9f143426c7ce4093b88c3e0b2a2f5617,0,1436.1195,0,0.0,0,1093,0,1198.7487,5,13,7b6925bd-58d8-4ce7-907b-103a9dbc950a
0,1,5,141.9364,byzone,1,4,19,1,1,35.508976,E36_Pureboy,account.4943e399c2ac4266b6f887148694113e,0,2127.8853,0,0.0,0,1638,0,1179.6617,9,3,f84f4c16-f2df-44bf-bdff-b92fcb849d7d
0,0,1,23.76,byplayer,0,0,49,0,0,0.0,AAA_Gems,account.73386537702e4d48ae98cf8dfd0adbcf,0,7170.41,0,0.0,0,1245,0,1250.3649,4,11,d903a19f-2e7b-49b0-8fc7-fe6985030f72
2,1,1,341.8797,byplayer,0,2,5,2,3,81.15094,E36_indigo,account.2f549b1012264591bd790880db5a8757,0,2264.704,0,0.0,0,1719,0,1133.336,3,3,8e784152-dc09-4a7a-b27d-ce836c297cdb
0,1,1,117.783936,byplayer,0,0,40,0,0,0.0,HERO_Beami,account.2ea6d149fa8c4c00864b5beb234da964,0,3152.2078,0,0.0,0,732,0,755.5042,5,7,2100795c-c6f1-4936-a754-c34f1c88bbfa
0,0,3,0.0,byplayer,0,2,56,0,0,0.0,NH_HSmm,account.2dcbbd9854944ff1a8196ee9b5613d17,0,2700.1707,0,0.0,0,1066,0,434.51718,7,13,d229c00e-5338-47be-b046-ff3cb81e2fd0
1,0,2,100.0,byplayer,0,1,53,0,0,0.0,NH_MMing,account.7ad389e823c4417abf2d58080546627c,0,2418.2703,0,0.0,0,1106,0,702.9856,3,13,5f1d5b74-27e8-49cc-873d-5b812f3450fb
1,0,6,253.4314,alive,0,2,10,1,2,123.47258,NAVI_Qwizzy,account.6c434c547efa4417ab2bfb3877088a9b,0,5019.029,0,0.0,0,1761,0,1698.9912,3,1,d487fa35-b543-4a84-a1f0-76b76d393efd
1,0,0,124.959175,suicide,1,1,31,1,1,104.53705,GEX_SSR,account.a9a531fed8754fe683f24727a0cd77c3,0,6881.5625,0,0.0,0,1026,0,834.0809,4,14,c8834609-62f5-4175-8486-80e2f6bb9cde
0,0,0,0.0,byplayer,0,0,64,0,0,0.0,KX_Yuren,account.d599a04d3dd54e2285f1559f9d0e141a,0,4962.976,0,0.0,0,719,0,782.1259,4,16,bd1f8389-6cdb-4f79-b8d8-bdf528852c25
